ground_truth,predictions
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
REST,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
DEPRECIATION,ATTACK_SELF
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,STABILIZE_SELF
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
AVOIDANCE,REST
