ground_truth,predictions
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
REST,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,WITHDRAWAL
DEPRECIATION,DEPRECIATION
DEPRECIATION,DEPRECIATION
DEPRECIATION,DEPRECIATION
DEPRECIATION,DEPRECIATION
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,REST
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,WITHDRAWAL
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,WITHDRAWAL
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
AVOIDANCE,AVOIDANCE
